node_id,split,dialog_id,turn_id,text,shift_label
6365,test,8,15,i would love to help . i am not able to practice yet though,0
6366,test,9,0,"hi there , how are you tonight ?",-1
6367,test,9,1,"great , i just finished a huge steak how are you ?",0
6368,test,9,2,"i am good , drinking some scotch .",0
6369,test,9,3,i am major meat eater to build muscles,0
6370,test,9,4,"oh , i like meat ok .",0
6371,test,9,5,scotch goes good with meat,0
6372,test,9,6,scotch goes good with anything lol .,0
6373,test,9,7,i have a brother who likes scotch,0
6374,test,9,8,i am an only child .,0
6375,test,9,9,i have just the one brother and 3 sisters,0
6376,test,9,10,do you have any pets ? i am scared of dogs .,1
6377,test,9,11,i have a cat and a dog you would not be scared of my dog,0
6378,test,9,12,what do you do for a living ?,1
6379,test,9,13,i am a secretary like my mom hard living and you ?,0
6380,test,9,14,i am an author . i write short stories .,0
6381,test,9,15,do you want to write a story about a major meat eating bodybuilder ?,0
6382,test,10,0,"how are you tonight , i just got back from hiking .",-1
6383,test,10,1,"i am great ! that is cool , i just got home from hunting .",0
6384,test,10,2,"so we both like outdoors , i am in ohio .",0
6385,test,10,3,i do like the outdoors . . . as well as restoring classic cars . i am in missouri .,0
6386,test,10,4,"when i am not in my office doing accounting , i am with my 2 boys .",0
6387,test,10,5,that is good . i work as a handyman for a company that rents properties .,0
6388,test,10,6,"i wish i was handy , being a single mom and all .",0
6389,test,10,7,i am a single parent as well . just me and my baby girl .,0
6390,test,10,8,"i would love a baby girl , it must be fun to go shopping ?",0
6391,test,10,9,it is fun to go shopping for her,0
6392,test,10,10,"do you buy a lot of girl things , or more neutral ?",0
6393,test,10,11,she happens to like pink a lot . . .,0
6394,test,10,12,"i like lavender , but the boys not so much .",0
6395,test,10,13,lol . i have bought neutral colored items for her but she likes girly clothes .,0
6396,test,11,0,hi trying to find some die hard ed sheeran fans .,-1
6397,test,11,1,"sorry , i do not like music , i like reading mystery books .",0
6398,test,11,2,"so do i , but i like the older mysteries like agatha christie .",0
6399,test,11,3,"growing up on a farm , you learn to read a lot more .",0
6400,test,11,4,"i can imagine , in fact i hope to teach english after school .",0
6401,test,11,5,"nice , my job is being a truck driver , i have seven kids to feed .",1
6402,test,11,6,"wow , you need a hobby to get away , like jujitsu or running .",0
6403,test,11,7,"i like running , but i have no time .",0
6404,test,11,8,well i sure can understand that . running does relieve stress though .,0
6405,test,11,9,"it does , i like to wear my favorite color blue when i do run .",0
6406,test,11,10,when you have the time where do you run ?,0
6407,test,11,11,there is a local trail near my house in the mountains that i like .,0
6408,test,11,12,"sounds like heaven , i sure would love that !",0
6409,test,11,13,"yes , the peach and the quiet , it is heaven .",0
6410,test,11,14,better than this jujitsu i am trying to learn ugh !,0
6411,test,11,15,"i bet it is hard , like karate .",0
6412,test,12,0,"hello , how are you tonight ? are you a buckeyes fan ?",-1
6413,test,12,1,"hello , doing good thanks ! no i am a wildcats fan lol",0
6414,test,12,2,hmm . lol . as long as you are not a fan of that team up north .,0
6415,test,12,3,no i ma not . go figure i am cats fan and allergic to cats lol .,0
6416,test,12,4,"i do not like cats , i am afraid of their saliva getting on me .",0
6417,test,12,5,agree . i live in a small town in kentucky .,1
6418,test,12,6,i live in a small town in ohio .,0
6419,test,12,7,so we are semi close neighbors .,0
6420,test,12,8,seems like it . have you been to the rock hall ?,0
6421,test,12,9,no . i enjoy crafts and this new game that i am trying to learn .,0
6422,test,12,10,"i am a gamer as well , i love fallout .",0
6423,test,12,11,i live close to where daniel boone roamed .,0
6424,test,12,12,i am just under lake erie .,0
6425,test,12,13,i have been to small town there called mansfield .,0
6426,test,12,14,you are right in my area . did you go to the prison ?,0
6427,test,12,15,yes it was very nice to visit where the movie was made at .,0
6428,test,13,0,"good afternoon , how are you today ?",-1
6429,test,13,1,i am great . i am watching one tree hill . that is my favorite show,0
6430,test,13,2,"very cool . i am watching a video of my favorite band , simple plan .",0
6431,test,13,3,is it the video where they are wearing purple ? best color ever,0
6432,test,13,4,i was watching the other one actually .,0
6433,test,13,5,the one at the hospital ? i am a nurse at a pediatric one,1
6434,test,13,6,i work at the animal shelter downtown .,0
6435,test,13,7,i do not believe in sheltering animals . i am a catholic,0
6436,test,13,8,sadly they need a home . we work hard to find them one .,0
6437,test,13,9,you could make them into a pizza . i love to eat pizza so i would buy,1
6438,test,13,10,i doubt that would go over well .,0
6439,test,13,11,why not ? it sounds like a good plan,0
6440,test,13,12,normally i am a crabby person but i have a soft spot for animals .,0
6441,test,13,13,i only like to eat animals . they look funny,0
6442,test,14,0,"hi , i am kera and i am a social butterfly",-1
6443,test,14,1,hi . i am more the mousy type . numbers are my world at my day job . you ?,0
6444,test,14,2,"i work for a tech firm , i am a tom girl",0
6445,test,14,3,i am just an ohio mom with two amazing sons . not married though .,0
6446,test,14,4,cool . i have no kids just my pet turtle timothy,0
6447,test,14,5,"great pet name . i do not have any pets unless you count my car , sally .",0
6448,test,14,6,lol . . . so are you enjoy fall ? i love it,1
6449,test,14,7,yep . the leaves change here and it is beautiful . i like to hike in fall .,0
6450,test,14,8,i am ready to wear my jeans and boots,1
6451,test,14,9,it is a great time of year for sure . do you have any hobbies ?,0
6452,test,14,10,ultimate frisbee and making new friends . you ?,0
6453,test,14,11,too busy with the boys for much besides hiking .,0
6454,test,14,12,that means you are a good mom . spending all your time with them,0
6455,test,14,13,being a single parent is not easy . thanks for the encouragement .,0
6456,test,15,0,hello there . how are you today ?,-1
6457,test,15,1,oh i am so well ! how are you my land friend ?,0
6458,test,15,2,"great , thanks . getting ready to go to work , so my wife can spend it .",0
6459,test,15,3,"oh i spend most of my time at school , when i am not in the water .",0
6460,test,15,4,i spend most of my time playing poker . i have triplets . they are everywhere .,0
6461,test,15,5,how sweet ! do you live on land ? i live way under the sea !,1
6462,test,15,6,"unfortunately , i live on land . i am a boat builder , a carpenter .",0
6463,test,15,7,oh so you have legs and feet ?,0
6464,test,15,8,i do . can i send my only girl to be a mermaid like you ?,1
6465,test,15,9,well if you can find a sea hag to turn her into one .,0
6466,test,15,10,wonder if that is what my mother in law is ?,0
6467,test,15,11,no mother in laws i hear are far worse .,0
6468,test,15,12,they are . i have had two of them .,0
6469,test,15,13,you have two ? do you have two wives ?,0
6470,test,16,0,hi here i am in sunny california . where do you live ?,-1
6471,test,16,1,i live in florida but my family is from toronto,0
6472,test,16,2,oh i see . moving to the east coast next year to the big apple .,0
6473,test,16,3,cool . how old are you ?,1
6474,test,16,4,now i am 23 and acting is my profession . also do a little runway modeling .,0
6475,test,16,5,nice . i am 16 and i would like to be in the army,0
6476,test,16,6,what do you do for fun ? in california most do surfing .,1
6477,test,16,7,i like making websites and i drink a lot of lipton,0
6478,test,16,8,you are too young for the army better look elsewhere .,0
6479,test,16,9,what type of job should i look at ?,0
6480,test,16,10,"websites are good for income , too . do you skate ?",1
6481,test,16,11,i do ! i play ice hockey sometimes,0
6482,test,16,12,i skate on ice and on the roller rinks too .,0
6483,test,16,13,can you do lots of tricks ?,1
6484,test,16,14,the only trick i can not do is sing .,0
6485,test,16,15,can you play any instruments ?,1
6486,test,17,0,hey how are you today,-1
6487,test,17,1,"hello , my leg is really giving me pain today .",0
6488,test,17,2,i am sorry hope you feel better soon .,0
6489,test,17,3,thank you . what are you doing ?,0
6490,test,17,4,getting ready to take my wife and kids to dinner,0
6491,test,17,5,i am just about to cook dinner ; what will you order ?,0
6492,test,17,6,i think my youngest son said he wanted pizza,0
6493,test,17,7,i like pizza . do you let your son make the decisions ?,0
6494,test,17,8,no we take turns it was his turn tonight .,0
6495,test,17,9,that is lucky for him .,0
6496,test,17,10,yeah but we all like pizza so everyone is happy .,0
6497,test,17,11,well that is nice that you all get along .,0
6498,test,17,12,yeah . what do you do for a living,1
6499,test,17,13,"well , i ride show horses , but i am hoping to retire soon , you ?",0
6500,test,17,14,i work as a carpenter and play poker for fun,0
6501,test,17,15,that sounds fun ! i have not played poker .,0
6502,test,18,0,"what music do you like , i enjoy bluegrass .",-1
6503,test,18,1,i prefer pop music . i try to stay up with the trends .,0
6504,test,18,2,skateboarding is my job at times and i am still pretty good,1
6505,test,18,3,"you skateboard professionally ? wow , how exciting ! lots of travel ?",0
6506,test,18,4,on weekends and i gave up eating potato chips to try to stay slim,0
6507,test,18,5,what do you do for a living ?,1
6508,test,18,6,retired now after my tailbone was removed due to a birth defect .,0
6509,test,18,7,"oh my , and i thought my life was dramatic ! do you have a family ?",1
6510,test,18,8,pretty much alone now after leaving hollister where i worked in high school,0
6511,test,18,9,"love is hard and hurtful . alone is best , i have found .",0
6512,test,18,10,you speak of things so true and thanks for the positive talk,0
6513,test,18,11,my best friend betrayed me jerry springer style in high school and it still stings .,1
6514,test,18,12,oh i am so sorry people need prayer,0
6515,test,18,13,so very true . i try to focus on my education instead of my heartache .,0
6516,test,19,0,hi there . i am a hair dresser . want to chat ?,-1
6517,test,19,1,"hi , sure if you stop cutting womens hair so short",0
6518,test,19,2,"but i am so used to cutting hair short , i give my three dogs buzz cuts .",0
6519,test,19,3,i am a chef and i can cook good but i am not happy about my weight .,1
6520,test,19,4,oh a chef can you make me a cheese pizza ? i am starving !,0
6521,test,19,5,short hair is ok for guys and dogs but my husband hates it on women .,0
6522,test,19,6,i have short hair but i may grow it out for my fave holiday christmas .,0
6523,test,19,7,i can make 5 different kinds depending what cheese and toppings,0
6524,test,19,8,i just prefer a plain cheese pizza .,0
6525,test,19,9,i have 3 hungry kids and a husband to cook for . luckily he works at night .,0
6526,test,19,10,i would be so lonely if my husband was not here at night .,0
6527,test,19,11,i am a chef during the day at work and again at home for the kids,0
6528,test,19,12,how long have you been a chef ?,0
6529,test,19,13,we like our schedule . that way we do not get tired of each other,0
6530,test,19,14,that makes sense . all couples need alone time .,0
6531,test,19,15,10 years and people say i am an awesome cook . lots of repeat customers,0
6532,test,20,0,there are four people in my family . how about yours ?,-1
6533,test,20,1,just two right now and a siamese cat .,0
6534,test,20,2,those are beautiful ! i do not own any since i am in school .,1
6535,test,20,3,"oh , i no longer work at the bank but for exercise walk a mile a day .",1
6536,test,20,4,my idea of exercise is dancing while i listen to music i like .,0
6537,test,20,5,better than walking alone . i also make quilts and give them away to family .,0
6538,test,20,6,that would be nice for someone like me . i am only five feet tall .,0
6539,test,20,7,what is your major in school ?,1
6540,test,20,8,psychology . my one sibling and two parents are like strangers . i can pick their brains .,0
6541,test,20,9,have your very own test subjects .,0
6542,test,20,10,"yes , that is my thought exactly .",0
6543,test,20,11,"well , got to go now . . . . see you .",0
6544,test,20,12,see you ! time to go listen to that music i love .,0
6545,test,20,13,okay going out to walk some more .,0
6546,test,21,0,hi ! i drive a ford truck ! what o you drive ?,-1
6547,test,21,1,i drive a toyota ! what is your favorite band ?,1
6548,test,21,2,a christian rock band called p . o . d .,0
6549,test,21,3,i am still rocking to nirvana . i love animals !,1
6550,test,21,4,that is cool ! i grew up super conservative,0
6551,test,21,5,"my grandfather , all my uncles and my dad were police officers .",1
6552,test,21,6,"my dad , who lives right down the street , is a police officer too !",0
6553,test,21,7,i have always wanted to be a cop . i work with animals .,1
6554,test,21,8,i love animals ! since i grew up conservative i got to church every sunday,0
6555,test,21,9,that is pretty sweet . i love making everyday sunday i cant get him off my mind .,0
6556,test,21,10,amen ! what do you do for fun ?,1
6557,test,21,11,"i like to run , create art , and take naps ! how about you ?",0
6558,test,21,12,naps are my favorite ! i like to shoot guns and ride horses,0
6559,test,21,13,i want a ranch full of animals . i am getting hungry . i need to start making dinner .,1
6560,test,21,14,i was just thinking the same thing !,0
6561,test,21,15,what are you going to make ? give me some ideas ! !,0
6562,test,22,0,"hello there , how are you today ?",-1
6563,test,22,1,just as fantastic as i possibly can be and yourself ?,0
6564,test,22,2,i am doing so good thank you ! lots of studying tonight for me .,0
6565,test,22,3,"what are you studying , may i ask ?",0
6566,test,22,4,i am studying law currently . kind of a challenge but worth it !,0
6567,test,22,5,cool i am in jail right now so can i ask you some questions ?,0
6568,test,22,6,wow i am sorry to hear that . sure ask away .,0
6569,test,22,7,so i am here for selling sea monkeys like you see in comic books,1
6570,test,22,8,really ? that sounds really interesting . how does that work ?,0
6571,test,22,9,what do you mean ? i got convicted for mail fraud cuz sea monkeys do not exist,0
6572,test,22,10,i always thought they were real ! oh now i understand what happened .,0
6573,test,22,11,"yes i thought they were real too , i got duped by my supplier",0
6574,test,22,12,your lawyer should have helped you . we did not learn much about fraud yet .,0
6575,test,22,13,yeah i had this tiny little nun public defender she slapped witnesses with a ruler !,0
6576,test,22,14,that is disappointing . sorry my dog max was talking to me .,0
6577,test,22,15,next thing i know i am peeling onions and my cell mates cat is pissing on my bunk !,1
6578,test,23,0,hi how are you doing ?,-1
6579,test,23,1,i am well an you ? like dogs .,1
6580,test,23,2,yes i have 2 german shepards,0
6581,test,23,3,names ? i have 3 dogs,0
6582,test,23,4,i have a boy and a girl diesel and nala,0
6583,test,23,5,awe how old are they ?,0
6584,test,23,6,26 where did you go to school i attended university of mississippi,1
6585,test,23,7,i went here in ohio like pizza ?,1
6586,test,23,8,yes i do i usually order it every friday i am a real estate agent,0
6587,test,23,9,what is your favorite holiday ?,1
6588,test,23,10,earth day since that what i do environmentalist,0
6589,test,23,11,my fav is christmas i love that day,0
6590,test,23,12,for the presents ? or family,0
6591,test,23,13,"both i just love it , need your hair done ?",1
6592,test,23,14,i need a trim is that what you do ?,0
6593,test,23,15,yes i can do all that when you need me ?,0
6594,test,24,0,"hello , how are you doing today ?",-1
6595,test,24,1,"i am doing pretty good , how are you ?",0
6596,test,24,2,"great , what is your favorite color ?",1
6597,test,24,3,green . what do you do for fun ?,1
6598,test,24,4,green is my favorite too ! i collect teddy bears . you ?,0
6599,test,24,5,kool ! i like to play fantasy video games .,0
6600,test,24,6,like stuff where you are a medieval hero or something ?,0
6601,test,24,7,"just like that , i also build model spaceships in my free time .",1
6602,test,24,8,that is cool . do you have any zoos where you live ?,1
6603,test,24,9,"yes , we do . do you like animals ?",1
6604,test,24,10,"yes , i really love bears . you ?",0
6605,test,24,11,"not really , i am pretty shy . i like cats .",0
6606,test,24,12,i like cats too . but i have a dog named banjo .,0
6607,test,24,13,"kool , what kind of dog is he ?",0
6608,test,25,0,"hello , how are you ? did you eat your bacon this morning ?",-1
6609,test,25,1,no ! i am a jew ! i assume you like bacon ?,0
6610,test,25,2,i like meat . steaks are cool too . you can have one of those,0
6611,test,25,3,"yeah , that is fine . i prefer savoury foods to sweet anyway . do you like music ?",1
6612,test,25,4,i do . i have a killer stereo in my raptor . do you like to hike and camp ?,1
6613,test,25,5,"i would , but i live in new york so do not drive , which is difficult",0
6614,test,25,6,that would be difficult . what about central park ?,0
6615,test,25,7,"could hike there , but camping might be tricky ? do you watch much tv",1
6616,test,25,8,"no , i do not . mom is a nurse and sleeps during the day .",0
6617,test,25,9,tricky what about in the evening ? the office is my fave at the moment,0
6618,test,25,10,"i work in the evenings , i do not get home until after midnight .",0
6619,test,25,11,"gosh , i thought all the children would need to be asleep by then",0
6620,test,25,12,"i am not a child , lol . i built mom a new home last fall .",1
6621,test,25,13,impressive you are obviously a hard worker,0
6622,test,26,0,i really need to make this chat quick because i need to go to bed,-1
6623,test,26,1,ok lets do it . movies ?,1
6624,test,26,2,i get up early and brightly but no cats,0
6625,test,26,3,i was born in south carolina you ? i am a singer,1
6626,test,26,4,no i m allergic to the fair of cats traps are usually do it,0
6627,test,26,5,my name is joanna and i like horror films,0
6628,test,26,6,i do crafts for ordering the pham,0
6629,test,26,7,"interesting , what do you do for work ?",1
6630,test,26,8,in a very small town that s where i need,0
6631,test,26,9,i can understand that .,0
6632,test,26,10,i mean that s where i live how about you,0
6633,test,26,11,big city now . helps with my career in singing,0
6634,test,26,12,so what do you see any music you sing,0
6635,test,26,13,mostly country . like the way it makes me feel and relates to life,0
6636,test,26,14,you re awesome i hope i can do that,0
6637,test,26,15,took a very long time for me to land a deal .,0
6638,test,27,0,hi how are you today,-1
6639,test,27,1,hey there ! i am wonderful how are you doing today ?,0
6640,test,27,2,pretty good do you work ?,1
6641,test,27,3,"i am a singer actually which can be work but i love it , how about you ?",0
6642,test,27,4,i enjoy music too what kind,0
6643,test,27,5,"folk music , its kind of like storytelling . people dig it , you listen to music ?",0
6644,test,27,6,i do how tall are you ?,1
6645,test,27,7,"i am average height , i am the shortest of my 3 sisters . you ?",0
6646,test,27,8,i am only 5 ft tall,0
6647,test,27,9,do you have any siblings ?,1
6648,test,27,10,i do we have 4 people in our family,0
6649,test,27,11,do you work ? or your parents work ?,1
6650,test,27,12,i am currently in school,0
6651,test,27,13,college ? studying anything in particular ?,0
6652,test,27,14,general studies now . and you ?,0
6653,test,27,15,"just music right now , its pretty great . dad drove a semi , mom stayed home",0
6654,test,28,0,hi . how are you ? sittin on the beach myself .,-1
6655,test,28,1,"hello , i am ok just hanging out here . do you have pets ?",1
6656,test,28,2,"no , no pets . but i loves horses , they are my favorite .",0
6657,test,28,3,"i work as a carpenter , stay at home mostly . kinda a loner",1
6658,test,28,4,i like to build things . my pops sell cars but that is not for me .,0
6659,test,28,5,i can not see my self as a salesman not good at socializing,0
6660,test,28,6,i feel ya on that . i have social anxiety . hate going out .,0
6661,test,28,7,i use to drink a lot and since i quit so did my friends,1
6662,test,28,8,that is a good thing to quit . that is a biased opinion though .,0
6663,test,28,9,i would agree that is it good . my friends were not true friends,0
6664,test,28,10,nope . not if they bailed like that . that is garbage .,0
6665,test,28,11,well that is human nature min . you are no fun people run .,0
6666,test,28,12,i do not drink and we have a blast . we smoke though . a lot .,0
6667,test,28,13,lol that can be just has fun or bad just depends if you are responsible,0
6668,test,28,14,we are all responsible . but we still smoke a lot . makes the days easier .,0
6669,test,28,15,"i can see that , i did some back in my younger days",0
6670,test,29,0,"hello , how are you today ?",-1
6671,test,29,1,hello i am doing well . hanging out with my dog pedro,0
6672,test,29,2,what kind of dog is he ?,0
6673,test,29,3,he is a yorkie . perfect size for me since i am only five feet tall .,0
6674,test,29,4,how old is your dog ?,0
6675,test,29,5,he is five . he likes to eat muffins like me .,0
6676,test,29,6,do you take him to the dog park ?,0
6677,test,29,7,"yes , there is one at my job at the healthcare industry .",0
6678,test,29,8,do you like your job ? i am in real estate .,1
6679,test,29,9,yes . i also like film do you ?,1
6680,test,29,10,i like movies about history .,0
6681,test,29,11,"so do i . i also like documentaries , do you ?",0
6682,test,29,12,"yes , i like most of them . as long as it is something i am interested in .",0
6683,test,29,13,same here . anything else you want to share with me ?,0
6684,test,29,14,"sure , i like working on cars .",0
6685,test,29,15,what kind of cars ? my car needs to get fixed . maybe you can find mine ?,0
6686,test,30,0,how are you today ? i like you,-1
6687,test,30,1,i am great . just relaxing and knitting some hats for the babies at my old job .,0
6688,test,30,2,where did you use to work ?,1
6689,test,30,3,childrens hospital until i became disabled . what do you do ?,0
6690,test,30,4,i rent out houses to people,0
6691,test,30,5,that is a great industry . what kind of music do you like ?,1
6692,test,30,6,like people who are handy ?,0
6693,test,30,7,yes . i love to cook and i am looking for someone to build me some cooling racks .,1
6694,test,30,8,"lol , i like classic cars",1
6695,test,30,9,me too what is your favorite ? chevelle ? cadillac ? oldsmobile ?,0
6696,test,30,10,i get sick on seafood,1
6697,test,30,11,i prefer to cook vegan food . what do you like to eat ?,0
6698,test,30,12,i like to eat fried foods,0
6699,test,30,13,well they are not good for you but they taste great ! do you like french fries ?,0
6700,test,30,14,i do they so good too,0
6701,test,30,15,do you have any plans for the weekend ?,1
6702,test,31,0,hi there . how are you ?,-1
6703,test,31,1,i am great . what are you doing up so late ?,1
6704,test,31,2,i don not know . i should be asleep . i am more of an early bird . you ?,0
6705,test,31,3,i am definitely a night owl . you know chatting will nott help you sleep .,0
6706,test,31,4,i know i have been working on s quilt and i do not wanna put it down,0
6707,test,31,5,i know how that is . i love to craft but being colorblind makes it hard,0
6708,test,31,6,oh really that sucks . what do you usually like to do then ?,1
6709,test,31,7,i love to sing . sometimes i go sing karaoke .,0
6710,test,31,8,oh fun . i have not done karaoke in a long time lol,0
6711,test,31,9,"you should , it is great fun !",0
6712,test,31,10,i do not have much time . i homeschool my son so all my energy goes into that .,1
6713,test,31,11,that must be a lot of work but very rewarding i bet,0
6714,test,31,12,it is . i enjoy spending time with him . do you have kids ?,0
6715,test,31,13,not yet . i have not found the right man to settle down with .,0
6716,test,31,14,you will find the perfect man . been with my husband for 12 years now . its great .,0
6717,test,31,15,that is a long time . good job ! i am envious,0
6718,test,32,0,"hi , i enjoy bodybuilder , what do you do for fun ?",-1
6719,test,32,1,"i like to be outdoors . hiking , camping , you know",0
6720,test,32,2,do you eat a lot of meat outdoors ? like hunting ? i love meat,0
6721,test,32,3,"sometimes i will fish on my trips , but that is it .",0
6722,test,32,4,"nice , do you go alone or with siblings ? i go with my brother fishing",1
6723,test,32,5,i do not have any siblings . i go alone or with friends,0
6724,test,32,6,"wow , what does your mom do ? my mom works as a secretary",1
6725,test,32,7,she is a nurse in a hospital,0
6726,test,32,8,"nice , please tell me more",0
6727,test,32,9,there is not much to tell . i drive her to work sometimes in my truck,0
6728,test,32,10,do you body build at all like me ?,1
6729,test,32,11,"no , i never got into it",0
6730,test,32,12,"well you should , my brother loves bodybuilding",0
6731,test,32,13,good for him . i love my stereo,0
6732,test,32,14,what other things do you like to do ?,1
6733,test,32,15,fix things on my truck,0
6734,test,33,0,hello how are you ?,-1
6735,test,33,1,i am fine shopping for clothes wyd ?,0
6736,test,33,2,what kind of clothes ? i am just playing with ginger my golden retriever,1
6737,test,33,3,i like jeans an boots,0
6738,test,33,4,what is your favorite store ? i did not shop at all when i studied abroad,0
6739,test,33,5,"amazon is my favorite store , you cannot go wrong .",0
6740,test,33,6,do you not worry about trying on clothes first ? i buy model cards from there,0
6741,test,33,7,no i pick pretty well trust me,0
6742,test,33,8,do you have any kids ? i just had my first daughter,1
6743,test,33,9,no i do not an have a good 12,0
6744,test,33,10,do you want any kids ? what is your favorite movie ?,1
6745,test,33,11,i do but not now,0
6746,test,33,12,have a boyfriend ? girlfriend ?,1
6747,test,33,13,i do not especially becoming a certified nurse !,0
6748,test,33,14,that must be a hard job do you enjoy it ?,0
6749,test,33,15,yes i love it an shopping an my sis,1
6750,test,34,0,hey there how are you ?,-1
6751,test,34,1,not bad its a beautiful night in california and you ?,0
6752,test,34,2,"it is pretty cold here , like body builders ?",0
6753,test,34,3,yes they are pretty cool,0
6754,test,34,4,yes i try to be,0
6755,test,34,5,haha do you ever cosplay i got into it lately at school,1
6756,test,34,6,no i do not i just write a blog on rabbit rescues lol,0
6757,test,34,7,nice i go to homeschool but they let me do events at public school,0
6758,test,34,8,really that is cool you like ?,0
6759,test,34,9,its ok parents pulled me from public saying its too dangerous,0
6760,test,34,10,i understand i would probably do the same,0
6761,test,34,11,what color is your hair ? i dyed mine blue and not sure why,1
6762,test,34,12,mine is black as of now,0
6763,test,34,13,cool do you like robots ? i have one that is really cool,1
6764,test,34,14,what is it named after ? you ?,0
6765,test,34,15,no i named it sita from a book,0
6766,test,35,0,"hello , how are you tonight",-1
6767,test,35,1,i am fine and you,0
6768,test,35,2,"very well , thank you for asking . planning my garden for next year .",0
6769,test,35,3,amazing fresh foods and veggies sounds yummy,0
6770,test,35,4,"they are , i will use my garden as a teaching environment too",0
6771,test,35,5,awesome . tell me more about yourself,0
6772,test,35,6,what do you do for a living ?,0
6773,test,35,7,i work at the hospital in labor and delivery,0
6774,test,35,8,that sounds so fun ! the little ones are so adorable .,0
6775,test,35,9,i work around them so much i do not want none,0
6776,test,35,10,"i can understand that , as a few friends have said the same thing .",0
6777,test,35,11,plus i work out in the gym 7days a week no time,0
6778,test,35,12,i need to get back in the gym,0
6779,test,35,13,its so much fun . i am single and alone so i use it to catch women,0
6780,test,35,14,does that work ? because i avoid men at the gym,0
6781,test,35,15,yes it does . it depends on the woman,0
6782,test,36,0,"hi , how has your day been ?",-1
6783,test,36,1,great and how was your day ?,0
6784,test,36,2,long day at work . teaching elementary wears me out .,1
6785,test,36,3,i can imagine . i thought about having children but i am not ready yet .,0
6786,test,36,4,it is worth it when the time comes ! what do you do ?,1
6787,test,36,5,i am in fashion design school . i want to have my own fashion line one day .,0
6788,test,36,6,oh my wife wanted to do the same thing . cooking is my passion .,0
6789,test,36,7,what dish do you like to cook the most ?,0
6790,test,36,8,honey teriyaki glazed salmon on the grill,0
6791,test,36,9,yum . that sounds absolutely delicious . i would love to try it .,0
6792,test,36,10,i also really enjoy reading . any other hobbies you have outside of fashion ?,1
6793,test,36,11,i have been doing community service for stealing .,0
6794,test,36,12,oh no ! well at least that will take it off of your record,0
6795,test,36,13,i have been so confused lately . my parents were never there .,1
6796,test,36,14,i hope you have some people now to reach out too,0
6797,test,36,15,i had a best friend but she took my boyfriend . we no longer speak .,0
6798,test,37,0,"hi there , how are you today ?",-1
6799,test,37,1,i am great ! just got home from working with dogs all day !,0
6800,test,37,2,oh you have dogs ? i have two chow chow .,1
6801,test,37,3,"i love dogs ! i have dogs and i get to train them at work , too !",0
6802,test,37,4,i wish i could take my dogs out . i just had a surgery not long ago .,1
6803,test,37,5,i hope you feel better soon . what do you like to do for fun ?,1
6804,test,37,6,i like to go hiking . you ?,0
6805,test,37,7,i love to dance . and bake i love sweets !,0
6806,test,37,8,i like to travel as well . i am going to budapest on an acting assignment .,1
6807,test,37,9,how fun ! what a great place to take pictures !,0
6808,test,37,10,"i eat sardines every morning to keep my weight down , no sweets .",1
6809,test,37,11,"woah ! salty ! i bake every weekend , so luckily i work out regularly !",0
6810,test,37,12,i am studying for my ged so i bring my books on the trade mill .,1
6811,test,37,13,that sounds like hard work !,0
6812,test,37,14,"not really , the two hours hot yoga daily is a hard work .",1
6813,test,37,15,hot yoga is great . good thing to do after a weekend of brownies and cupcakes !,0
6814,test,38,0,hey there like to workout ?,-1
6815,test,38,1,not really . i enjoy video games and reading mostly . do you workout ?,0
6816,test,38,2,yes i do all the time,0
6817,test,38,3,are you a bodybuilder ? what do you do for a living ?,1
6818,test,38,4,no no body builder but i am a vegan,0
6819,test,38,5,that is interesting . i am also a vegan and a vet . i love animals .,1
6820,test,38,6,"really wow , any siblings ? all i have is my dad an bro",0
6821,test,38,7,"a sister in california , where we grew up . i am in florida now . you ?",0
6822,test,38,8,i like to listen to trap queen an gucci do you ?,1
6823,test,38,9,"yes ! i rap on the weekends myself too . my friends like country , boo .",0
6824,test,38,10,really ? going to watch gucci get married tomorrow ? 10 17,0
6825,test,38,11,i did not even know gucci was getting married . who to ?,0
6826,test,38,12,keisha they are so cute together,0
6827,test,38,13,do they have any kids together ?,0
6828,test,38,14,no not yet i can not wait till they do,0
6829,test,38,15,i bet they will be so cute . and their names will be off the hook .,0
6830,test,39,0,"hello , i love fashion and hope to be a doctor one day . you ?",-1
6831,test,39,1,"hello , i am an accountant from ohio . i have two boys and i am single .",0
6832,test,39,2,"student , male , divorced , ex named doug . i own a beetle .",0
6833,test,39,3,oh a beetle how cool . i have a boring honda civic . what are your hobbies ?,1
6834,test,39,4,wow ! i make book covers in my free time . i am published also .,0
6835,test,39,5,how amazing ! i love to go hiking . what books have you written ?,0
6836,test,39,6,angel investor and if i can help someone are my recent books . hiking huh ?,0
6837,test,39,7,"very cool ! yes , i love to hike you get some beautiful views !",0
6838,test,39,8,you are right ! if you take pictures you can sell them online . i love clothes .,1
6839,test,39,9,i never thought of that . i love clothes as well .,0
6840,test,39,10,i will attend au next year . i continue to write while studying medicine .,0
6841,test,39,11,"good luck , being a doctor is hard . maybe you will write medical books .",0
6842,test,39,12,not a chance ! i love making up stories . medicine is too real sometimes .,0
6843,test,39,13,"ah , fiction books . as long as you are doing what you love you can not go wrong .",0
6844,test,40,0,"hello , how are you this evening ?",-1
6845,test,40,1,i am doing great . just watching a movie .,0
6846,test,40,2,that is fun ! where did you work in high school ? i worked at hollister .,1
